,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy_given_clusters,error_given_clusters,accuracy_given_k_kmeans,error_given_k_kmeans,accuracy_kmeans,error_kmeans,accuracy_phertilizer,error_phertilizer,accuracy_given_k_kmeans_post,error_given_k_kmeans_post,accuracy_kmeans_post,error_kmeans_post,accuracy_sbmclone,error_sbmclone,accuracy_pharming,error_pharming
737,5000,15,500,0.05,5,2,0.8018854264666224,,0.6044912435125602,,0.569011559717422,,0.659477241497939,,0.7219672348538259,,0.7652148664201027,,0.06399595488380598,,0.614886318377096,
738,5000,15,500,0.05,5,3,0.9017295169661883,,0.7572882747597922,,0.6715190511079477,,0.6941350838799794,,0.8567573124686011,,0.8598567628640299,,0.057343927448632634,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size500_cov0.05_p5_s3/pred_mut.csv'
739,5000,15,500,0.05,5,4,0.8116097968618038,,0.6295645108236654,,0.498067368982531,,0.5431386229275015,,0.738739636395964,,0.677683068853625,,0.0616329643952527,,0.5855597457438769,
740,5000,15,500,0.05,10,0,0.9445663722307248,,0.8020845577985495,,0.7578793840704107,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.05_p10_s0/snv_clusters.csv',0.8357816994757217,,0.8068337635162885,,0.06347744065564855,,0.6309447466628859,
741,5000,15,500,0.05,10,1,0.9276680003860831,,0.7086338516285968,,0.6734718181164293,,0.7177820510549847,,0.863433300981581,,0.8703744827990229,,0.05471487926641135,,0.7651748704611174,
742,5000,15,500,0.05,10,2,0.8689840966867616,,0.624152978943458,,0.5771199534422025,,0.5948296865216055,,0.7510405950891755,,0.7148542225418559,,0.06286517569708718,,0.47692803128515643,
743,5000,15,500,0.05,10,3,0.9299224066085268,,0.793649244276686,,0.7677334045764652,,0.4722532700529229,,0.8228197403156204,,0.8600092232100603,,0.06222082343700582,,0.5675791043779113,
744,5000,15,500,0.05,10,4,0.9217345825409999,,0.7701358789077024,,0.7155534125175778,,0.3655667806965115,,0.8409367952429625,,0.7666658185078874,,0.062243346185578335,,0.5272678648369946,
745,5000,15,500,0.05,15,0,0.984017932185189,,0.875762098810559,,0.8138852098439242,,0.7185441302561223,,0.9100260316844482,,0.8480793973434919,,0.0585278756307262,,0.633573051290946,
746,5000,15,500,0.05,15,1,0.9826728376582681,,0.900830671752207,,0.6493449602970346,,0.7265391763922959,,0.900830671752207,,0.6493449602970346,,0.06405357908180297,,0.3484575033615249,
747,5000,15,500,0.05,15,2,1.0,,0.8596013910430699,,0.6029364675209674,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.05_p15_s2/snv_clusters.csv',0.9087857570239245,,0.6029364675209674,,0.061327309775065814,,0.5823530601097016,
748,5000,15,500,0.05,15,3,0.9445840503210147,,0.8463365906177426,,0.5856210509257631,,0.7365761960890601,,0.8463365906177426,,0.5856210509257631,,0.0624066296217268,,0.6089421968335116,
749,5000,15,500,0.05,15,4,0.948159579030773,,0.908557129803888,,0.7989355088288909,,0.5422933900217543,,0.908557129803888,,0.8704094675855314,,0.06282960787811427,,0.5788366629688309,
750,5000,15,500,0.1,5,0,0.9382488251613976,,0.5729948257042087,,0.5907245047545077,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.1_p5_s0/snv_clusters.csv',0.7162000966153903,,0.7739982639719802,,0.0658091018557968,,0.5327793107911593,
751,5000,15,500,0.1,5,1,0.9126197365172201,,0.6318905099650501,,0.6572746678813624,,0.4702444450862353,,0.7161060898607048,,0.7953366054305411,,0.06643442673169944,,0.50041092487248,
752,5000,15,500,0.1,5,2,0.8400635986215336,,0.6080050835069047,,0.5600647111830093,,0.7091117766423267,,0.7709032583898391,,0.7791961609886289,,0.06562746588381858,,0.6413200485720179,
753,5000,15,500,0.1,5,3,0.8928961604442346,,0.7474613258362125,,0.7129517925717368,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.1_p5_s3/snv_clusters.csv',0.8584983780531017,,0.7423786315606947,,0.06097468282422318,,0.5883305152876976,
754,5000,15,500,0.1,5,4,0.8987881762012713,,0.6128704449482153,,0.581401609103436,,0.6610602658132195,,0.704671734008979,,0.6979557452104725,,0.06429561274836645,,0.5572833711161488,
755,5000,15,500,0.1,10,0,0.9466244436673701,,0.902079144141356,,0.6575433317409775,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.1_p10_s0/snv_clusters.csv',0.9319575590436907,,0.6575433317409775,,0.06467352384821798,,0.6586775193741037,
756,5000,15,500,0.1,10,1,0.9197220662740371,,0.7678843690173406,,0.8117067580718076,,0.7513983198677592,,0.8564657095704141,,0.8498546476745357,,0.05764802096949689,,0.7719673760472181,
757,5000,15,500,0.1,10,2,0.8707282142530921,,0.6736265229920834,,0.6274134300375396,,0.5975034578627738,,0.7970976208457319,,0.6886173848059497,,0.06580573922323808,,0.34971983532401213,
758,5000,15,500,0.1,10,3,0.9204988342278093,,0.8165243080336446,,0.5846628234347768,,0.6345852544908861,,0.8541964509228621,,0.6048332295569404,,0.0631533549040107,,0.39675284331677335,
759,5000,15,500,0.1,10,4,0.9444832919935113,,0.787435960052918,,0.5729082037753201,,0.3806422223083285,,0.8626836567299411,,0.5886019918498628,,0.06368317489832917,,0.5564932343852297,
760,5000,15,500,0.1,15,0,0.9484773342357876,,0.8339448054308775,,0.7038233030590406,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.1_p15_s0/snv_clusters.csv',0.9018930715876969,,0.7038233030590406,,0.06034213776913914,,0.6447875850974748,
761,5000,15,500,0.1,15,1,0.9812776163719364,,0.9096514710664775,,0.7006379897901532,,0.7077401937875143,,0.9385029386870778,,0.7006379897901532,,0.06253340885547345,,0.34130364710198147,
762,5000,15,500,0.1,15,2,1.0,,0.8254439021581866,,0.6761583743931835,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.1_p15_s2/snv_clusters.csv',0.9278466658761975,,0.6761583743931835,,0.061472678436433593,,0.6165916977428448,
763,5000,15,500,0.1,15,3,0.9272193530581658,,0.8675480692055911,,0.7355353036034696,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.1_p15_s3/snv_clusters.csv',0.905616684389794,,0.7355353036034696,,0.0633359199125761,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size500_cov0.1_p15_s3/pred_mut.csv'
764,5000,15,500,0.1,15,4,0.9312325333552881,,0.822325217445763,,0.5346249370646643,,0.7438633341812672,,0.8670146361818631,,0.5346249370646643,,0.06295236476775234,,0.5754776840359397,
765,5000,15,1000,0.02,5,0,0.8059974687403946,,0.5908846964667777,,0.5908846964667777,,0.7072956750583793,,0.6632515872483338,,0.6632515872483338,,0.053805031494217476,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p5_s0/pred_mut.csv'
766,5000,15,1000,0.02,5,1,0.8577263145186816,,0.6293191334536178,,0.3922319601556312,,0.28966680506889503,,0.7019620956013505,,0.6352203579827387,,0.0515868870253241,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p5_s1/pred_mut.csv'
767,5000,15,1000,0.02,5,2,0.9010256317155664,,0.5675150291382061,,0.7031980553730789,,0.5805993729773213,,0.6811036667272409,,0.7031980553730789,,0.057248339158389415,,0.5933086823798942,
768,5000,15,1000,0.02,5,3,0.9375756648174937,,0.7132011757999737,,0.17003473576505343,,0.7790045024058131,,0.8159895821288243,,0.8572235242107061,,0.056679330846923656,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p5_s3/pred_mut.csv'
769,5000,15,1000,0.02,5,4,0.7591171767006689,,0.5201008600573371,,0.5099055492588395,,0.5873563570904727,,0.6088797475387248,,0.5532513723137098,,0.05611147409827322,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p5_s4/pred_mut.csv'
770,5000,15,1000,0.02,10,0,0.9547652220861219,,0.7098047018382454,,0.7147854957947989,,0.5137216855065996,,0.7650850156167581,,0.7147854957947989,,0.05711441611773803,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p10_s0/pred_mut.csv'
771,5000,15,1000,0.02,10,1,0.9194874872144323,,0.5718483345102989,,0.544837649839306,,0.5301841911665968,,0.7999046052267804,,0.7787994529611348,,,11 is being repeated,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p10_s1/pred_mut.csv'
772,5000,15,1000,0.02,10,2,0.788591523618524,,0.5576791882870186,,0.5462828937120983,,0.4626111943057799,,0.6875043933169046,,0.6787671390814506,,,9 is being repeated,0.6297268208948961,
773,5000,15,1000,0.02,10,3,0.8757359257284942,,0.7240341029817738,,0.7214965165491716,,0.5341171837804968,,0.7931734577026037,,0.7214965165491716,,0.057553114900468653,,0.38844203699753976,
774,5000,15,1000,0.02,10,4,0.9357042509029061,,0.7250009705821834,,0.7165084294180283,,0.5035323985626913,,0.7768357414947883,,0.7476412470604595,,0.05000966170446231,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p10_s4/pred_mut.csv'
775,5000,15,1000,0.02,15,0,0.9651584925665759,,0.6753237166102947,,0.043915484898641215,,0.4660229302210495,,0.8083943961735318,,0.5041573988584165,,,6 is being repeated,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p15_s0/pred_mut.csv'
776,5000,15,1000,0.02,15,1,0.945724493377819,,0.4280618316322319,,0.5817154020436485,,0.4206426353503808,,0.7927687425988607,,0.5817154020436485,,0.05107898851636254,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p15_s1/pred_mut.csv'
777,5000,15,1000,0.02,15,2,0.9911901588901442,,0.7551817348164976,,0.6098521799140584,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.02_p15_s2/snv_clusters.csv',0.8502566203653746,,0.6098521799140584,,,14 is being repeated,0.6177845556100034,
778,5000,15,1000,0.02,15,3,0.9374703459617689,,0.7937341069738654,,0.6021216426640921,,0.6160258710754711,,0.8183942490721718,,0.6021216426640921,,0.05961020891993651,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p15_s3/pred_mut.csv'
779,5000,15,1000,0.02,15,4,0.948006996015213,,0.7839397854571333,,0.5281120812820598,,0.34560882602892573,,0.8046401799269753,,0.5281120812820598,,,14 is being repeated,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.02_p15_s4/pred_mut.csv'
780,5000,15,1000,0.05,5,0,0.8773058565471455,,0.5150481612316989,,0.5015159023789608,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p5_s0/snv_clusters.csv',0.6838569708045953,,0.6856224739480705,,0.06318582958715815,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p5_s0/pred_mut.csv'
781,5000,15,1000,0.05,5,1,0.9300071459090087,,0.6046625043444671,,0.5881758797706095,,0.2902945223708513,,0.7226208389316068,,0.7148848695418436,,0.06332246041469122,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p5_s1/pred_mut.csv'
782,5000,15,1000,0.05,5,2,0.8653221330333646,,0.6290640099311199,,0.5663829812360281,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p5_s2/snv_clusters.csv',0.8022744069379653,,0.726244091147601,,0.06363165352334961,,0.6564000060632991,
783,5000,15,1000,0.05,5,3,0.9288581597086433,,0.7776205632818806,,0.7561589656480321,,0.8257367480626732,,0.8361864334330201,,0.8658942218302542,,0.05954026106695264,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p5_s3/pred_mut.csv'
784,5000,15,1000,0.05,5,4,0.7428471320310243,,0.487376616218859,,0.5867032468831256,,0.6061297330933173,,0.5905157499388848,,0.7547599439962664,,0.06146005289241505,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p5_s4/pred_mut.csv'
785,5000,15,1000,0.05,10,0,0.9462962002942447,,0.8127837043513461,,0.6379871099992837,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p10_s0/snv_clusters.csv',0.8732205557398579,,0.6379871099992837,,0.06122937696479876,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p10_s0/pred_mut.csv'
786,5000,15,1000,0.05,10,1,0.955892507670463,,0.6442290770009337,,0.6502271078435761,,0.6648600113079975,,0.8275105132605668,,0.8272588041151843,,0.06173510181849523,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p10_s1/pred_mut.csv'
787,5000,15,1000,0.05,10,2,0.842494892589223,,0.5782890380590405,,0.5771057946293233,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p10_s2/snv_clusters.csv',0.7048927360885217,,0.6758700878007545,,0.06486834666058554,,0.6391633429207499,
788,5000,15,1000,0.05,10,3,0.8841618406044338,,0.8281299841105029,,0.6977255640769686,,0.4343289670067633,,0.8511932189238304,,0.8197458825220575,,0.06257243818394072,,0.413716915247467,
789,5000,15,1000,0.05,10,4,0.9370641424235825,,0.7640862356975892,,0.39229163629920893,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p10_s4/snv_clusters.csv',0.8347069953563819,,0.39229163629920893,,0.0633805959798133,,0.402072431195429,
790,5000,15,1000,0.05,15,0,0.982773548247405,,0.846811360949101,,0.6973690015092265,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p15_s0/snv_clusters.csv',0.8682755894440539,,0.6973690015092265,,,0 is being repeated,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p15_s0/pred_mut.csv'
791,5000,15,1000,0.05,15,1,0.9810656387794309,,0.7894828682850566,,0.6400324134386904,,0.42053204306011677,,0.8357059352970669,,0.6400324134386904,,0.06162599214139669,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p15_s1/pred_mut.csv'
792,5000,15,1000,0.05,15,2,1.0,,0.8913125182719347,,0.6376629336591093,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.05_p15_s2/snv_clusters.csv',0.9259138073062986,,0.6376629336591093,,0.06036605021139471,,0.6509413309690852,
793,5000,15,1000,0.05,15,3,0.9365028660928111,,0.7753283154785855,,0.5842692712315188,,0.7619387884176708,,0.8296028238112544,,0.5842692712315188,,0.061299022464108906,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p15_s3/pred_mut.csv'
794,5000,15,1000,0.05,15,4,0.921452430463142,,0.8517100392225448,,0.47996178990258553,,0.42164186293995676,,0.8814118552829041,,0.47996178990258553,,0.0625797668470157,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.05_p15_s4/pred_mut.csv'
795,5000,15,1000,0.1,5,0,0.8612317434360337,,0.5985118479859215,,0.5730411764411631,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.1_p5_s0/snv_clusters.csv',0.7489224298272873,,0.7604920178640556,,0.06593839669563759,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p5_s0/pred_mut.csv'
796,5000,15,1000,0.1,5,1,0.858310617510981,,0.7021802196722687,,0.699456902819011,,0.30110120405440716,,0.8074675401345097,,0.8417732649445507,,0.06581575159494288,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p5_s1/pred_mut.csv'
797,5000,15,1000,0.1,5,2,0.8921886200689206,,0.5972090581458044,,0.5952748569264115,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.1_p5_s2/snv_clusters.csv',0.7296894374686149,,0.7357046002990405,,0.061742583342601604,,0.6585348866189511,
798,5000,15,1000,0.1,5,3,0.96383679707888,,0.7887846951636275,,0.7872800734437571,,0.809238805764597,,0.8745258381411918,,0.8980458566147324,,0.05759647700019081,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p5_s3/pred_mut.csv'
799,5000,15,1000,0.1,5,4,0.828163886481321,,0.5907544058492789,,0.5763175145009667,,0.8407838300331133,,0.7536746538658132,,0.7666145654154721,,0.06190993177322933,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p5_s4/pred_mut.csv'
800,5000,15,1000,0.1,10,0,0.9375279388309571,,0.8095295568815465,,0.7946257862973082,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.1_p10_s0/snv_clusters.csv',0.8911704377081012,,0.7946257862973082,,0.05751686961438187,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p10_s0/pred_mut.csv'
801,5000,15,1000,0.1,10,1,0.9554822460751576,,0.7062994516446185,,0.6626987566644251,,0.7464514706628379,,0.8529993664923423,,0.8594489799894784,,0.0503031410499797,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p10_s1/pred_mut.csv'
802,5000,15,1000,0.1,10,2,0.841690342175155,,0.6943090067330994,,0.6611981099780613,,0.5064522497776872,,0.7413206895809518,,0.7219780773530065,,0.06451531148778196,,0.7185249259053477,
803,5000,15,1000,0.1,10,3,0.8936062870344421,,0.8208464731007051,,0.6846810365893765,,0.6867920880768417,,0.8626940227681591,,0.6846810365893765,,0.058388090780301785,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p10_s3/pred_mut.csv'
804,5000,15,1000,0.1,10,4,0.8652963399169393,,0.8869515637137791,,0.8097237070168857,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.1_p10_s4/snv_clusters.csv',0.9363198735349062,,0.8875198307587023,,0.06620020781046895,,0.2366197128417905,
805,5000,15,1000,0.1,15,0,0.9827074334416473,,0.828778364931622,,0.8534708841871078,,0.836475213354997,,0.8976984394237294,,0.8534708841871078,,0.058089699569549194,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p15_s0/pred_mut.csv'
806,5000,15,1000,0.1,15,1,0.9905373073354645,,0.8206997034062972,,0.632404230123781,,0.45850802874701524,,0.8971661284935112,,0.632404230123781,,0.061237039826155866,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p15_s1/pred_mut.csv'
807,5000,15,1000,0.1,15,2,1.0,,0.917053119562602,,0.7367145399413157,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size1000_cov0.1_p15_s2/snv_clusters.csv',0.974605166133168,,0.7367145399413157,,0.06143874572802543,,0.6532840750121928,
808,5000,15,1000,0.1,15,3,0.9550913448515945,,0.8141431874723993,,0.5221238134420219,,0.7514118979467272,,0.8420590446717526,,0.5221238134420219,,0.0650731345873371,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p15_s3/pred_mut.csv'
809,5000,15,1000,0.1,15,4,0.9482230983121382,,0.8867235606360725,,0.6773768623615666,,0.34277447611933315,,0.9159075781248401,,0.6773768623615666,,0.05931135966007175,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size1000_cov0.1_p15_s4/pred_mut.csv'
810,10000,5,100,0.02,5,0,1.0,,0.9270583797038574,,0.5813637649721777,,0.522267282844478,,0.9270583797038574,,0.8906913137791191,,0.19057813826275583,,0.6249552013581062,
811,10000,5,100,0.02,5,1,1.0,,0.6946929779749829,,0.6517449243209318,,0.43304190445608864,,0.6946929779749829,,0.7911783165238714,,0.19840760147709194,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.02_p5_s1/pred_mut.csv'
812,10000,5,100,0.02,5,2,1.0,,0.7001437133072407,,0.39216915362035226,,0.7492279231898239,,0.834867294520548,,0.8403864970645792,,0.18133867416829746,,0.524706457925636,
813,10000,5,100,0.02,5,3,0.8396932668896625,,0.6379350884777877,,0.6798037029452143,,0.5388232795564354,,0.6379350884777877,,0.8549692432551331,,0.17478629561365586,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.02_p5_s3/pred_mut.csv'
814,10000,5,100,0.02,5,4,1.0,,0.9453711640037216,,0.6767030761228691,,0.399141410811484,,0.9453711640037216,,0.8747207021091111,,0.19983443587320426,,0.6839410122854442,
815,10000,5,100,0.02,10,0,1.0,,0.8127066831574608,,0.36934992938782313,,0.5065831600922783,,0.900511390051139,,0.9261159794040508,,0.19147741726094927,,0.4770049910967255,
816,10000,5,100,0.02,10,1,0.9259335108198512,,0.8863403645300021,,0.440439620451908,,0.5562078564331278,,0.8863403645300021,,0.8746975523547303,,0.16169476869865976,,0.7490613693767493,
817,10000,5,100,0.02,10,2,1.0,,0.8095109575731404,,0.5360034546043398,,0.5588542228939508,,0.8095109575731404,,0.962737054230091,,0.18641368886969664,,0.6342077800568571,
818,10000,5,100,0.02,10,3,1.0,,0.9713966084780001,,0.4023710070743897,,0.5013400294565034,,0.9713966084780001,,0.9187129278637597,,0.17640904298556953,,0.35194887767502875,
819,10000,5,100,0.02,10,4,1.0,,0.7664752957550452,,0.3245302713987474,,0.5960508002783577,,0.9068023660403619,,0.9262352122477383,,,0 is being repeated,0.6587769659011831,
820,10000,5,100,0.02,15,0,1.0,,0.5744040169598228,,0.5095835134745641,,0.6223557163553067,,0.7287793630206082,,0.9511532831213355,,0.18320552787069272,,0.597826169401021,
821,10000,5,100,0.02,15,1,1.0,,0.9890899474897057,,0.41476332590381926,,0.5640738921838994,,0.9890899474897057,,0.9282006724339844,,0.19534585017566394,,0.5777190132597937,
822,10000,5,100,0.02,15,2,1.0,,0.9817005988023952,,0.48734530938123755,,0.6021397205588822,,0.9817005988023952,,0.9662275449101796,,0.1956007984031936,,0.5177644710578843,
823,10000,5,100,0.02,15,3,0.91332413405992,,0.7459675218872543,,0.46314443638858355,,0.544713925984829,,0.8182519821315808,,0.8718650357446344,,0.1956560719102525,,0.5868278878312323,
824,10000,5,100,0.02,15,4,1.0,,0.4357078322500285,,0.5207143671657763,,0.5620641562064156,,0.6911309351508294,,0.9397559713340877,,0.19745971597238668,,0.7495592221257336,
825,10000,5,100,0.05,5,0,1.0,,0.877732717155522,,0.4150146185041969,,0.6171177968499482,,0.877732717155522,,0.9067245119305857,,0.17131000660190512,,0.842818070357446,
826,10000,5,100,0.05,5,1,0.7407061433596543,,0.7145724169135784,,0.7096390466042941,,0.820975581276546,,0.7145724169135784,,0.879438938595595,,0.18727102885583757,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.05_p5_s1/pred_mut.csv'
827,10000,5,100,0.05,5,2,0.9250856164383562,,0.7453522504892368,,0.3234008072407045,,0.8759173189823874,,0.8480308219178082,,0.8827819227005871,,0.17156922700587085,,0.7531953277886497,
828,10000,5,100,0.05,5,3,0.8396932668896625,,1.0,,0.605312459705251,,0.8208751450610963,,1.0,,0.8615832707579585,,0.19934618214364272,,0.5946708535281134,
829,10000,5,100,0.05,5,4,1.0,,0.9900148714680264,,0.6008878925737896,,0.6766957502765507,,0.9900148714680264,,0.9057456612675179,,0.182992315187212,,0.8926177446649525,
830,10000,5,100,0.05,10,0,1.0,,0.8988009087480154,,0.5075568186802102,,0.550871468294694,,0.8988009087480154,,0.9124759874740138,,0.19817899528959765,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.05_p10_s0/pred_mut.csv'
831,10000,5,100,0.05,10,1,1.0,,0.8360373480176879,,0.4521355268846565,,0.7745162733899167,,0.8360373480176879,,0.906091428311375,,0.19440841619829946,,0.8883807009958966,
832,10000,5,100,0.05,10,2,1.0,,1.0,,0.41014430170211236,,0.840044621972723,,1.0,,0.9020385764151283,,0.17811004354240886,,0.7666612688473856,
833,10000,5,100,0.05,10,3,1.0,,0.9969094816138301,,0.4711269929417067,,0.5344584751832984,,0.9969094816138301,,0.9398717112940741,,0.16198662385010987,,0.41495038269309703,
834,10000,5,100,0.05,10,4,1.0,,0.9585421016005568,,0.4146920668058455,,0.8546276965901183,,0.9585421016005568,,0.9508437717466945,,0.18304627696590117,,0.741570981210856,
835,10000,5,100,0.05,15,0,1.0,,1.0,,0.4862068703969175,,0.7126690483233592,,1.0,,1.0,,0.19021396985763153,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.05_p15_s0/pred_mut.csv'
836,10000,5,100,0.05,15,1,1.0,,1.0,,0.46401722639870047,,0.7560575724377621,,1.0,,0.9185674889501719,,0.1917872388651732,,0.6379887423973405,
837,10000,5,100,0.05,15,2,1.0,,0.9983872255489022,,0.4378602794411178,,0.8708502994011976,,0.9983872255489022,,0.9791137724550898,,0.17949700598802396,,0.628686626746507,
838,10000,5,100,0.05,15,3,0.91332413405992,,0.9068300707096694,,0.5576630727132399,,0.7846980221562161,,0.9068300707096694,,0.9362053776769496,,0.16812841562005443,,0.7309290486548011,
839,10000,5,100,0.05,15,4,1.0,,1.0,,0.49248703981474173,,0.8288378376007649,,1.0,,0.9697814969781497,,0.1531977228669421,,0.7869880617176741,
840,10000,5,100,0.1,5,0,1.0,,0.9916627369612374,,0.5660662076770725,,0.8313213241535414,,0.9916627369612374,,0.9074790153730077,,0.16363293407526172,,0.8863812128642837,
841,10000,5,100,0.1,5,1,0.7407061433596543,,0.6559558040079985,,0.6745654109439084,,0.9218542466393239,,0.7295184855428897,,0.8162830411746675,,0.19995475311254798,,0.6493220264767271,
842,10000,5,100,0.1,5,2,0.9250856164383562,,0.9939151174168297,,0.4395563233855186,,0.9172731164383562,,0.9939151174168297,,0.8833705357142857,,0.1745352250489237,,0.8148391634050881,
843,10000,5,100,0.1,5,3,1.0,,1.0,,0.6550238544913949,,0.9691749910877496,,1.0,,0.89552567107349,,0.1852155247608862,,0.6018082387117816,
844,10000,5,100,0.1,5,4,1.0,,0.9985421565826392,,0.5906903144985824,,0.7841512640747822,,0.9985421565826392,,0.9205585225233145,,0.17373977128707793,,0.8971744210749947,
845,10000,5,100,0.1,10,0,1.0,,0.9983246054928379,,0.7286562634316641,,0.559213354034543,,0.9983246054928379,,0.9480101400840328,,0.17319719656500268,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size100_cov0.1_p10_s0/pred_mut.csv'
846,10000,5,100,0.1,10,1,0.9163765444740255,,0.8375315721209639,,0.47247821239219967,,0.8520793986696096,,0.8375315721209639,,0.881379843902883,,0.19912622021981022,,0.9628871140237104,
847,10000,5,100,0.1,10,2,1.0,,1.0,,0.5377847349670734,,0.9224423332973478,,1.0,,0.9693943646766706,,0.17586095217532116,,0.5187484256360431,
848,10000,5,100,0.1,10,3,1.0,,1.0,,0.3733249631793708,,0.6207756879220288,,1.0,,0.9399602417686779,,0.16626023130598547,,0.4281736163089231,
