,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy_scope,error_scope,accuracy_kmeans,error_kmeans,accuracy_phertilizer,error_phertilizer,accuracy_pharming,error_pharming,accuracy_sbmclone,error_sbmclone,accuracy_scope_all
510,5000,5,1000,0.05,5,0,65.9109,,367.9413,,624.744,,15358.2642,,460.3665,,433.85220000000004
511,5000,5,1000,0.05,5,1,62.0701,,354.132,,1172.1604,,20269.762,,201.2615,,416.2021
512,5000,5,1000,0.05,5,2,97.9991,,528.8457,,2014.991,,5837.2733,,333.7501,,626.8448
513,5000,5,1000,0.05,5,3,871.2884,,482.7641,,1302.6827,,17340.1779,,190.3206,,1354.0525
514,5000,5,1000,0.05,5,4,34.3436,,538.8871,,392.9952,,24566.7491,,867.8703,,573.2307000000001
515,5000,5,1000,0.05,10,0,67.0314,,414.5794,,742.8258,,16495.5403,,285.8389,,481.61080000000004
516,5000,5,1000,0.05,10,1,19.5611,,382.3114,,1309.11,,26675.2847,,1045.4844,,401.8725
517,5000,5,1000,0.05,10,2,77.5302,,543.2144,,1904.8722,,9708.4614,,327.5162,,620.7446
518,5000,5,1000,0.05,10,3,70.8251,,500.8371,,1863.425,,20454.947,,166.5268,,571.6622
519,5000,5,1000,0.05,10,4,38.0364,,571.37,,829.5904,,23619.6938,,344.5135,,609.4064
520,5000,5,1000,0.05,15,0,57.3222,,432.2687,,1048.6968,,3671.1272,,473.4794,,489.59090000000003
521,5000,5,1000,0.05,15,1,30.0815,,430.8341,,1196.5888,,15926.9361,,198.144,,460.9156
522,5000,5,1000,0.05,15,2,93.1056,,642.3257,,1288.4114,,14004.8924,,337.6051,,735.4313
523,5000,5,1000,0.05,15,3,78.4758,,557.2076,,1003.2105,,24725.0853,,312.2955,,635.6834
524,5000,5,1000,0.05,15,4,43.6397,,547.9677,,1033.9206,,23954.7314,,384.4226,,591.6074
525,5000,5,1000,0.1,5,0,104.7953,,404.0457,,412.7549,,26428.3414,,869.1402,,508.841
526,5000,5,1000,0.1,5,1,96.8508,,335.1877,,380.2114,,28597.3198,,399.8731,,432.0385
527,5000,5,1000,0.1,5,2,89.5812,,489.1286,,1066.9664,,7233.9077,,1075.9913,,578.7098
528,5000,5,1000,0.1,5,3,2889.6899,,426.4702,,1047.6319,,33795.2194,,594.7269,,3316.1601
529,5000,5,1000,0.1,5,4,40.5931,,465.318,,348.5364,,26943.402,,582.5478,,505.9111
530,5000,5,1000,0.1,10,0,63.1642,,404.1073,,721.4972,,16311.997,,587.5918,,467.2715
531,5000,5,1000,0.1,10,1,20.9639,,355.6932,,716.7676,,31502.2136,,567.3032,,376.6571
532,5000,5,1000,0.1,10,2,85.9835,,550.5845,,1416.4767,,12103.6404,,458.8103,,636.5680000000001
533,5000,5,1000,0.1,10,3,82.3388,,481.5749,,1067.0795,,24200.4732,,485.9859,,563.9137000000001
534,5000,5,1000,0.1,10,4,27.8209,,572.7451,,605.0254,,23684.5359,,5010.1309,,600.566
535,5000,5,1000,0.1,15,0,60.1299,,406.6699,,930.8172,,3760.6822,,494.9002,,466.7998
536,5000,5,1000,0.1,15,1,33.1429,,444.9676,,657.2524,,18150.811,,314.3994,,478.1105
537,5000,5,1000,0.1,15,2,96.6474,,628.4028,,660.2565,,18198.8406,,649.3075,,725.0501999999999
538,5000,5,1000,0.1,15,3,75.9434,,555.6372,,825.5038,,28081.2767,,2592.0788,,631.5806
539,5000,5,1000,0.1,15,4,39.663,,542.0886,,957.8698,,27051.5485,,560.2108,,581.7516
540,5000,10,100,0.02,5,0,864.9417,,83.4395,,500.589,,4024.332,,24.6525,,948.3811999999999
541,5000,10,100,0.02,5,1,34.6646,,57.5469,,694.2829,,2320.7083,,27.3582,,92.2115
542,5000,10,100,0.02,5,2,155.7367,,86.0549,,327.6667,,2191.4154,,22.9929,,241.79160000000002
543,5000,10,100,0.02,5,3,584.8502,,100.6737,,600.0518,,4671.1504,,21.4875,,685.5238999999999
544,5000,10,100,0.02,5,4,1023.7301,,111.6871,,435.0069,,4547.102,,19.7976,,1135.4172
545,5000,10,100,0.02,10,0,40.8844,,55.5824,,552.3586,,5148.056,,22.1172,,96.4668
546,5000,10,100,0.02,10,1,20.1426,,62.7329,,663.8754,,3117.0688,,10.7353,,82.8755
547,5000,10,100,0.02,10,2,96.3758,,88.103,,404.894,,421.0609,,21.4973,,184.47879999999998
548,5000,10,100,0.02,10,3,86.6263,,73.0027,,350.912,,3862.8481,,27.9741,,159.62900000000002
549,5000,10,100,0.02,10,4,18473.1183,,84.9406,,346.6123,,8869.7253,,30.9126,,18558.0589
550,5000,10,100,0.02,15,0,130.7895,,77.4017,,386.0334,,3781.4752,,10.3841,,208.1912
551,5000,10,100,0.02,15,1,28.6043,,73.8437,,390.9224,,3313.4884,,22.7667,,102.448
552,5000,10,100,0.02,15,2,127.406,,119.0826,,478.2937,,1409.1048,,19.4947,,246.48860000000002
553,5000,10,100,0.02,15,3,8065.0429,,133.872,,261.1147,,5016.0122,,20.0129,,8198.9149
554,5000,10,100,0.02,15,4,3444.9423,,91.6805,,312.746,,3353.3577,,20.4562,,3536.6228
555,5000,10,100,0.05,5,0,82.6956,,73.5672,,698.3943,,2782.5007,,36.0422,,156.2628
556,5000,10,100,0.05,5,1,27.2709,,71.5782,,980.4077,,2213.6523,,50.4155,,98.84909999999999
557,5000,10,100,0.05,5,2,80.2065,,94.3122,,913.4806,,1954.9192,,32.2644,,174.51870000000002
558,5000,10,100,0.05,5,3,170.8667,,118.4406,,939.038,,4968.7248,,31.1987,,289.3073
559,5000,10,100,0.05,5,4,52.4394,,133.4955,,1008.6238,,5193.9297,,24.5408,,185.9349
560,5000,10,100,0.05,10,0,30.3737,,63.4623,,954.5656,,5132.161,,26.117,,93.836
561,5000,10,100,0.05,10,1,22.547,,60.993,,1167.9646,,3205.0063,,26.7662,,83.54
562,5000,10,100,0.05,10,2,120.4341,,151.9037,,764.411,,459.6597,,42.3516,,272.3378
563,5000,10,100,0.05,10,3,140.2463,,141.7207,,608.7274,,4094.7564,,32.281,,281.967
564,5000,10,100,0.05,10,4,118.1364,,107.7007,,522.4748,,9454.0286,,40.4575,,225.8371
565,5000,10,100,0.05,15,0,82.5372,,63.4157,,1024.562,,3568.0249,,24.5048,,145.9529
566,5000,10,100,0.05,15,1,24.2329,,65.2987,,898.3095,,3227.7273,,42.785,,89.5316
567,5000,10,100,0.05,15,2,755.176,,170.5865,,952.4424,,1372.9109,,13.7018,,925.7625
568,5000,10,100,0.05,15,3,2680.8983,,165.4643,,636.0701,,4087.1224,,30.52,,2846.3626
569,5000,10,100,0.05,15,4,65.563,,86.1539,,611.2811,,2768.3451,,24.3492,,151.7169
570,5000,10,100,0.1,5,0,158.2566,,80.0534,,1172.4115,,4624.6371,,60.9001,,238.31
571,5000,10,100,0.1,5,1,30.3602,,90.2244,,1306.5269,,2014.8364,,109.5981,,120.5846
572,5000,10,100,0.1,5,2,96.5415,,102.7646,,1425.9865,,1936.9255,,39.8946,,199.30610000000001
573,5000,10,100,0.1,5,3,85.2882,,113.1646,,1014.1979,,5566.6163,,55.8207,,198.4528
574,5000,10,100,0.1,5,4,43.2912,,141.2839,,1024.6473,,4935.5607,,620.6428,,184.5751
575,5000,10,100,0.1,10,0,123.6857,,101.0107,,882.9211,,5488.3612,,51.0552,,224.69639999999998
576,5000,10,100,0.1,10,1,87.4709,,85.2081,,2246.551,,3202.7177,,35.6391,,172.679
577,5000,10,100,0.1,10,2,448.4165,,153.3504,,1353.5462,,499.4158,,81.9174,,601.7669
578,5000,10,100,0.1,10,3,88.0922,,151.5104,,1044.3176,,5109.1879,,101.422,,239.6026
579,5000,10,100,0.1,10,4,87.3539,,83.2357,,550.4646,,7541.3584,,71.4706,,170.5896
580,5000,10,100,0.1,15,0,55.5944,,102.6451,,1145.5533,,3883.7419,,35.2631,,158.2395
581,5000,10,100,0.1,15,1,74.2912,,174.8553,,1096.039,,3653.4194,,62.4002,,249.1465
582,5000,10,100,0.1,15,2,160.946,,170.8628,,697.47,,1519.4746,,21.6794,,331.8088
583,5000,10,100,0.1,15,3,142.5973,,136.604,,1048.094,,4491.5339,,61.3794,,279.2013
584,5000,10,100,0.1,15,4,82.2466,,62.0535,,1108.7689,,3113.6303,,26.0487,,144.3001
585,5000,10,500,0.02,5,0,6321.2441,,401.2075,,2071.104,,17269.8224,,123.6627,,6722.4516
586,5000,10,500,0.02,5,1,1397.8884,,421.5117,,2579.546,,20616.5102,,75.2266,,1819.4001
587,5000,10,500,0.02,5,2,11418.4315,,480.9043,,2065.2832,,7323.5589,,105.928,,11899.3358
588,5000,10,500,0.02,5,3,1286.1118,,482.3009,,1741.4158,,12136.0962,,86.5257,,1768.4126999999999
589,5000,10,500,0.02,5,4,228.4984,,443.4416,,2367.7822,,22122.5776,,97.8001,,671.94
590,5000,10,500,0.02,10,0,37.9001,,134.839,,1766.1121,,16489.0602,,1627.4885,,172.7391
591,5000,10,500,0.02,10,1,30.8315,,423.2672,,1452.5149,,8574.2782,,126.6729,,454.0987
592,5000,10,500,0.02,10,2,107.7534,,514.8417,,1933.1082,,6289.2927,,163.4632,,622.5951
593,5000,10,500,0.02,10,3,31.5822,,528.6505,,853.1687,,18353.905,,203.4184,,560.2327
594,5000,10,500,0.02,10,4,5653.868,,367.8095,,955.5848,,33676.0918,,136.5121,,6021.677500000001
595,5000,10,500,0.02,15,0,27.2439,,50.3648,,2495.0424,,5397.9388,,91.7093,,77.6087
596,5000,10,500,0.02,15,1,9.3234,,471.0393,,1084.4886,,23864.0832,,121.2695,,480.3627
597,5000,10,500,0.02,15,2,113.3105,,514.7706,,2482.7432,,5650.7606,,223.5487,,628.0811
598,5000,10,500,0.02,15,3,101.34,,477.8229,,738.3931,,19029.4066,,106.571,,579.1629
599,5000,10,500,0.02,15,4,671.0252,,86.2745,,1828.7308,,23594.0065,,66.5264,,757.2997
600,5000,10,500,0.05,5,0,53.4862,,102.9183,,1167.1134,,16599.3568,,242.6089,,156.40449999999998
601,5000,10,500,0.05,5,1,31.5388,,481.9214,,4045.2804,,23241.1232,,568.973,,513.4602
602,5000,10,500,0.05,5,2,126.6595,,494.8071,,5675.7017,,7486.3358,,243.0271,,621.4666
603,5000,10,500,0.05,5,3,94.1749,,492.691,,1544.7419,,12971.9992,,137.8475,,586.8659
604,5000,10,500,0.05,5,4,78.4508,,355.5343,,983.8507,,22328.1442,,207.3964,,433.9851
605,5000,10,500,0.05,10,0,27.5946,,45.6383,,5385.3955,,18257.5804,,324.5439,,73.2329
606,5000,10,500,0.05,10,1,34.6931,,441.3173,,2691.3658,,8846.351,,203.9415,,476.0104
607,5000,10,500,0.05,10,2,112.8304,,509.1656,,1547.7069,,6222.9106,,247.2254,,621.996
608,5000,10,500,0.05,10,3,343.9951,,552.698,,4254.6811,,23862.046,,361.7388,,896.6931
609,5000,10,500,0.05,10,4,50.2368,,67.6655,,1503.3787,,23598.0608,,284.2761,,117.9023
610,5000,10,500,0.05,15,0,350.433,,61.6882,,3132.7384,,6464.5702,,176.7396,,412.1212
611,5000,10,500,0.05,15,1,41.0209,,410.5908,,1761.6893,,18595.5806,,128.3359,,451.6117
612,5000,10,500,0.05,15,2,203.4001,,596.147,,2210.6431,,8100.6747,,256.3347,,799.5471
613,5000,10,500,0.05,15,3,101.1244,,527.1208,,1055.5709,,23248.235,,188.161,,628.2452000000001
614,5000,10,500,0.05,15,4,3143.9614,,312.6238,,2588.4033,,26745.8725,,125.5149,,3456.5852
615,5000,10,500,0.1,5,0,49.7239,,108.0456,,2745.2371,,20776.424,,880.2851,,157.7695
616,5000,10,500,0.1,5,1,54.1518,,473.5924,,2005.9833,,15890.6763,,2083.0341,,527.7442
617,5000,10,500,0.1,5,2,118.2814,,499.8487,,3187.7062,,8110.7776,,228.5503,,618.1301
618,5000,10,500,0.1,5,3,167.63,,479.5069,,1532.6493,,14835.0169,,163.3274,,647.1369
619,5000,10,500,0.1,5,4,121.0152,,349.4024,,1087.9326,,20397.9089,,292.9872,,470.4176
620,5000,10,500,0.1,10,0,28.2007,,56.1731,,5929.725,,19334.2378,,258.6425,,84.3738
621,5000,10,500,0.1,10,1,125.8353,,466.6855,,1363.076,,11868.772,,707.889,,592.5208
622,5000,10,500,0.1,10,2,341.6083,,507.2699,,2400.8474,,7619.3735,,1097.7273,,848.8782
623,5000,10,500,0.1,10,3,103.9471,,490.2245,,5247.5408,,27343.4024,,666.4053,,594.1716
624,5000,10,500,0.1,10,4,84.6905,,59.009,,805.6203,,26624.5238,,460.7011,,143.6995
625,5000,10,500,0.1,15,0,367.8946,,58.0545,,1444.6539,,6644.3689,,279.2038,,425.94910000000004
626,5000,10,500,0.1,15,1,199.9737,,501.9715,,1077.0081,,29860.4401,,227.5958,,701.9452
627,5000,10,500,0.1,15,2,145.014,,570.8453,,3185.6888,,8782.5811,,290.9325,,715.8593
628,5000,10,500,0.1,15,3,147.6398,,618.8287,,1396.2593,,23223.8266,,2081.0179,,766.4685000000001
629,5000,10,500,0.1,15,4,86.1252,,180.3926,,1187.9894,,30154.2855,,137.4384,,266.51779999999997
630,5000,10,1000,0.02,5,0,28297.9093,,190.4045,,1472.0865,,32181.0048,,363.6149,,28488.3138
631,5000,10,1000,0.02,5,1,1188.8474,,1495.0701,,1323.5828,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.02_p5_s1/benchmark',143.8955,,2683.9175
632,5000,10,1000,0.02,5,2,10844.5715,,1693.7329,,7089.0689,,23850.3105,,535.0107,,12538.3044
633,5000,10,1000,0.02,5,3,145.5992,,1936.032,,5053.6658,,24871.258,,230.188,,2081.6312
634,5000,10,1000,0.02,5,4,4846.8207,,615.759,,2332.5247,,28806.7806,,140.2455,,5462.5797
635,5000,10,1000,0.02,10,0,45.6851,,208.6072,,2299.4228,,27579.3923,,790.4738,,254.2923
636,5000,10,1000,0.02,10,1,38.2014,,1687.8399,,3092.346,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.02_p10_s1/benchmark',245.0724,,1726.0412999999999
637,5000,10,1000,0.02,10,2,127.2588,,1677.2817,,3301.0852,,22844.4132,,198.1523,,1804.5405
638,5000,10,1000,0.02,10,3,116.3815,,1887.6469,,2434.2049,,30822.2822,,410.3958,,2004.0284
639,5000,10,1000,0.02,10,4,8229.9313,,519.3169,,1106.9413,,32059.8074,,428.7357,,8749.2482
640,5000,10,1000,0.02,15,0,42.0735,,186.0417,,1800.8413,,29034.7002,,218.7735,,228.1152
641,5000,10,1000,0.02,15,1,36.4954,,1585.8136,,1254.095,,29507.2116,,224.0893,,1622.309
642,5000,10,1000,0.02,15,2,51.0763,,804.3757,,4932.589,,13547.8879,,238.2417,,855.452
643,5000,10,1000,0.02,15,3,114.6962,,1808.3654,,1088.499,,26332.2876,,270.6356,,1923.0616
644,5000,10,1000,0.02,15,4,12166.7143,,584.0634,,2018.6507,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.02_p15_s4/benchmark',119.2923,,12750.777699999999
645,5000,10,1000,0.05,5,0,34.5077,,103.6049,,1269.5487,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.05_p5_s0/benchmark',574.8038,,138.1126
646,5000,10,1000,0.05,5,1,47.9611,,1486.7598,,2163.8832,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.05_p5_s1/benchmark',730.4401,,1534.7209
647,5000,10,1000,0.05,5,2,126.0021,,1700.6172,,8304.8064,,30735.0261,,460.6617,,1826.6192999999998
648,5000,10,1000,0.05,5,3,131.3402,,1925.6499,,3743.2313,,28093.2688,,1239.0434,,2056.9901
649,5000,10,1000,0.05,5,4,52.6241,,553.2776,,3676.9388,,30515.4237,,326.8697,,605.9017
650,5000,10,1000,0.05,10,0,38.3185,,193.044,,3473.4496,,24428.9671,,2603.3777,,231.3625
651,5000,10,1000,0.05,10,1,22.7912,,1595.3309,,2813.9923,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.05_p10_s1/benchmark',486.4809,,1618.1220999999998
652,5000,10,1000,0.05,10,2,170.1743,,1756.8073,,2445.3821,,29974.93,,1506.3975,,1926.9815999999998
653,5000,10,1000,0.05,10,3,117.4632,,2019.4963,,2654.6031,,22369.8713,,889.8409,,2136.9595
654,5000,10,1000,0.05,10,4,93.2823,,652.4388,,1178.0826,,31923.4794,,641.3261,,745.7211
655,5000,10,1000,0.05,15,0,47.4721,,191.3538,,2893.7816,,31858.7085,,351.549,,238.8259
656,5000,10,1000,0.05,15,1,14761.8466,,1776.5921,,2892.1081,,22942.8492,,1841.4056,,16538.438700000002
657,5000,10,1000,0.05,15,2,150.0887,,795.7855,,2922.3488,,17468.7768,,1186.1082,,945.8742
658,5000,10,1000,0.05,15,3,125.3231,,1855.8141,,8391.4158,,35023.673,,302.9315,,1981.1372000000001
659,5000,10,1000,0.05,15,4,344.3499,,161.218,,1804.1267,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.05_p15_s4/benchmark',195.4306,,505.5679
660,5000,10,1000,0.1,5,0,91.6809,,188.2628,,2633.9364,,27444.595,,1018.1049,,279.9437
661,5000,10,1000,0.1,5,1,65.5864,,1526.4192,,910.5393,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.1_p5_s1/benchmark',1470.8519,,1592.0056
662,5000,10,1000,0.1,5,2,44.5204,,1704.1336,,1915.4937,,22969.0926,,870.3874,,1748.654
663,5000,10,1000,0.1,5,3,163.9205,,1936.6739,,1742.061,,28320.0718,,583.4218,,2100.5944
664,5000,10,1000,0.1,5,4,43.3286,,486.4439,,2316.1583,,33833.1649,,616.0452,,529.7725
665,5000,10,1000,0.1,10,0,43.4163,,225.8983,,881.245,,26109.426,,461.8264,,269.3146
666,5000,10,1000,0.1,10,1,94.0535,,1629.7704,,4422.2362,,16063.861,,493.1249,,1723.8239
667,5000,10,1000,0.1,10,2,57.4818,,1505.2616,,1775.1874,,31555.8711,,668.5522,,1562.7434
668,5000,10,1000,0.1,10,3,163.5436,,2011.4809,,5247.4799,,22624.748,,923.09,,2175.0245
669,5000,10,1000,0.1,10,4,67.0196,,639.474,,519.3,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.1_p10_s4/benchmark',904.2066,,706.4936
670,5000,10,1000,0.1,15,0,1259.4622,,230.321,,1879.6702,,33120.8741,,383.2191,,1489.7831999999999
671,5000,10,1000,0.1,15,1,1310.1837,,1746.171,,6258.5056,,20451.2254,,854.9272,,3056.3547
672,5000,10,1000,0.1,15,2,215.3364,,854.9903,,2995.2674,,18265.604,,307.0448,,1070.3267
673,5000,10,1000,0.1,15,3,658.999,,1766.6522,,1919.5798,,32146.5553,,625.4578,,2425.6512000000002
674,5000,10,1000,0.1,15,4,250.3873,,226.3881,,2134.8582,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.1_p15_s4/benchmark',319.9311,,476.7754
675,5000,15,100,0.02,5,0,20789.8624,,11.7064,,757.366,,5509.7325,,614.2891,,20801.5688
676,5000,15,100,0.02,5,1,55.1686,,112.7665,,283.0106,,6931.0394,,15.8,,167.93509999999998
677,5000,15,100,0.02,5,2,1173.8066,,95.6948,,696.7609,,1721.447,,9.7935,,1269.5013999999999
678,5000,15,100,0.02,5,3,118.9863,,130.9257,,605.5747,,6663.8982,,34.3892,,249.912
679,5000,15,100,0.02,5,4,16.1662,,9.4545,,630.3398,,6802.2434,,19.1944,,25.6207
680,5000,15,100,0.02,10,0,48.3392,,11.9526,,458.4852,,5608.0529,,14.6133,,60.291799999999995
681,5000,15,100,0.02,10,1,13.0593,,171.4949,,564.8724,,6673.9524,,36.1418,,184.5542
682,5000,15,100,0.02,10,2,5871.9496,,174.7402,,506.7252,,4014.0324,,30.536,,6046.6898
683,5000,15,100,0.02,10,3,121.9349,,127.6036,,392.6673,,4954.9125,,32.2847,,249.5385
684,5000,15,100,0.02,10,4,104.753,,8.87,,328.4078,,7184.078,,16.3342,,113.623
685,5000,15,100,0.02,15,0,53.8848,,34.525,,506.8578,,4962.4442,,34.6739,,88.40979999999999
686,5000,15,100,0.02,15,1,69.5494,,114.7414,,317.1716,,6926.8855,,30.551,,184.2908
687,5000,15,100,0.02,15,2,49.88,,104.6765,,586.1682,,5741.3544,,10.3668,,154.5565
688,5000,15,100,0.02,15,3,123.3333,,107.3525,,570.0391,,3860.9953,,30.2119,,230.6858
689,5000,15,100,0.02,15,4,153.7592,,10.5954,,321.8445,,6882.2735,,6.8308,,164.3546
690,5000,15,100,0.05,5,0,235.1265,,12.8144,,1668.3962,,6263.9307,,72.3027,,247.9409
691,5000,15,100,0.05,5,1,165.3145,,133.734,,754.5477,,6600.8805,,26.769,,299.0485
692,5000,15,100,0.05,5,2,52.349,,99.4306,,1247.9304,,1634.8185,,19.5272,,151.7796
693,5000,15,100,0.05,5,3,191.8067,,156.9241,,1394.4207,,10904.9159,,70.5609,,348.73080000000004
694,5000,15,100,0.05,5,4,3972.61,,10.1696,,765.9926,,6891.6452,,35.6543,,3982.7796000000003
695,5000,15,100,0.05,10,0,52.1183,,11.9259,,1218.5948,,3164.7216,,60.1848,,64.0442
696,5000,15,100,0.05,10,1,2529.5418,,167.426,,747.0113,,5457.34,,31.7377,,2696.9678
697,5000,15,100,0.05,10,2,331.2648,,142.281,,880.2784,,3916.7658,,22.3272,,473.5458
698,5000,15,100,0.05,10,3,124.1427,,117.1339,,1002.9787,,4934.4816,,43.664,,241.2766
699,5000,15,100,0.05,10,4,93.9519,,9.286,,686.4167,,7001.4381,,22.4624,,103.2379
700,5000,15,100,0.05,15,0,56.9716,,28.1697,,654.4062,,4190.4834,,372.2303,,85.1413
701,5000,15,100,0.05,15,1,44.6865,,89.8695,,911.5954,,6748.3328,,43.2874,,134.556
702,5000,15,100,0.05,15,2,62.2175,,97.745,,1647.8554,,3085.4507,,48.5991,,159.9625
703,5000,15,100,0.05,15,3,125.8779,,114.3455,,1068.1482,,3488.2622,,52.7966,,240.2234
704,5000,15,100,0.05,15,4,126.7044,,10.126,,645.7286,,6785.936,,11.9135,,136.8304
705,5000,15,100,0.1,5,0,46.4878,,13.7719,,2207.89,,9101.061,,190.0686,,60.2597
706,5000,15,100,0.1,5,1,218.1493,,152.7009,,1445.3989,,7574.1939,,19.0871,,370.8502
707,5000,15,100,0.1,5,2,57.5353,,128.1088,,1620.1601,,1924.9706,,78.7909,,185.6441
708,5000,15,100,0.1,5,3,117.6242,,188.0046,,2094.3107,,8291.5273,,108.2412,,305.6288
709,5000,15,100,0.1,5,4,129.4951,,11.8568,,571.2557,,7804.346,,48.4642,,141.3519
710,5000,15,100,0.1,10,0,60.5691,,12.6628,,3128.4052,,6115.3811,,43.7108,,73.2319
711,5000,15,100,0.1,10,1,166.82,,160.9272,,1974.6241,,6398.9182,,138.5558,,327.7472
712,5000,15,100,0.1,10,2,73.3454,,135.493,,1733.6084,,4192.7463,,43.1337,,208.83839999999998
713,5000,15,100,0.1,10,3,123.4844,,111.7808,,1145.3981,,5338.4851,,235.6494,,235.2652
714,5000,15,100,0.1,10,4,185.6382,,12.8237,,1854.0956,,7966.7522,,27.44,,198.4619
715,5000,15,100,0.1,15,0,50.9451,,27.5237,,1278.3809,,2388.2911,,144.573,,78.4688
716,5000,15,100,0.1,15,1,139.881,,98.5409,,1142.0026,,7174.0214,,71.2827,,238.4219
717,5000,15,100,0.1,15,2,72.4234,,81.8683,,2660.9376,,4735.0493,,35.5692,,154.2917
718,5000,15,100,0.1,15,3,119.2395,,118.329,,1221.6892,,3752.2435,,40.7436,,237.5685
719,5000,15,100,0.1,15,4,304.5842,,17.179,,588.2067,,6252.3181,,39.2468,,321.7632
720,5000,15,500,0.02,5,0,18119.945,,68.4063,,4311.0675,,16160.0847,,95.3069,,18188.3513
721,5000,15,500,0.02,5,1,199.6218,,1021.6437,,1647.1088,,21441.5362,,44.2425,,1221.2655
722,5000,15,500,0.02,5,2,68.8128,,916.7319,,3104.9197,,18031.7054,,56.6654,,985.5447
723,5000,15,500,0.02,5,3,14324.5794,,1048.3607,,1681.3334,,31003.7343,,218.3798,,15372.9401
724,5000,15,500,0.02,5,4,23.1918,,111.4827,,1083.2429,,28625.7012,,114.3482,,134.6745
725,5000,15,500,0.02,10,0,42.6943,,106.8042,,2333.3043,,17464.9201,,85.928,,149.49849999999998
726,5000,15,500,0.02,10,1,103.4329,,1048.7821,,2853.1993,,23176.0816,,95.0451,,1152.215
727,5000,15,500,0.02,10,2,114.0948,,950.2489,,2572.0077,,9478.1692,,198.6265,,1064.3437000000001
728,5000,15,500,0.02,10,3,144.3136,,1039.9876,,2128.7472,,28295.0848,,670.4695,,1184.3011999999999
729,5000,15,500,0.02,10,4,132.7994,,125.2862,,1205.4408,,23197.4798,,149.3965,,258.0856
730,5000,15,500,0.02,15,0,43.54,,119.6072,,2486.3902,,16473.4042,,63.1486,,163.1472
731,5000,15,500,0.02,15,1,102.6338,,1067.1247,,2336.3174,,33478.9827,,159.098,,1169.7585000000001
732,5000,15,500,0.02,15,2,68.4535,,956.5911,,3949.9238,,19084.6382,,1278.1399,,1025.0446
733,5000,15,500,0.02,15,3,868.2154,,1072.2528,,2099.6065,,21454.4182,,161.9055,,1940.4682
734,5000,15,500,0.02,15,4,40.0957,,107.2351,,929.3499,,23302.5921,,74.0544,,147.3308
735,5000,15,500,0.05,5,0,1193.7742,,65.9816,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.05_p5_s0/benchmark',33112.8537,,124.6208,,1259.7558000000001
736,5000,15,500,0.05,5,1,132.6816,,995.9866,,1586.8309,,27806.4731,,93.1346,,1128.6682
737,5000,15,500,0.05,5,2,189.5683,,1012.3809,,4756.9873,,18669.5972,,99.919,,1201.9492
738,5000,15,500,0.05,5,3,151.2745,,1019.0784,,2472.4342,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m15_size500_cov0.05_p5_s3/benchmark',1437.3616,,1170.3528999999999
739,5000,15,500,0.05,5,4,2708.682,,98.5894,,1085.5735,,21385.5347,,1478.1581,,2807.2713999999996
740,5000,15,500,0.05,10,0,77.7789,,100.2192,,11256.4338,,21303.4067,,163.0399,,177.9981
741,5000,15,500,0.05,10,1,588.0477,,1118.9131,,3246.8568,,26832.7967,,203.1934,,1706.9607999999998
742,5000,15,500,0.05,10,2,125.6868,,1079.3585,,14596.1226,,11447.9261,,271.5617,,1205.0453
743,5000,15,500,0.05,10,3,4564.3003,,1072.0803,,4403.0319,,30166.7439,,395.9423,,5636.3806
744,5000,15,500,0.05,10,4,137.5046,,128.8394,,1880.1469,,28913.8758,,177.0242,,266.34400000000005
745,5000,15,500,0.05,15,0,805.3721,,147.3243,,7251.1677,,22972.1501,,514.9624,,952.6964
746,5000,15,500,0.05,15,1,130.7315,,1151.0976,,3749.5791,,15582.2739,,287.074,,1281.8291000000002
747,5000,15,500,0.05,15,2,73.1937,,919.4877,,6629.1957,,24927.8795,,772.7438,,992.6814
748,5000,15,500,0.05,15,3,164.1521,,784.9493,,3470.9129,,25445.2122,,128.2259,,949.1014
749,5000,15,500,0.05,15,4,6158.6058,,104.3149,,1492.7475,,30088.844,,221.2702,,6262.920700000001
750,5000,15,500,0.1,5,0,65.7278,,66.2261,,,[Errno 2] No such file or directory: '../data/simulation/phertilizer_output/n5000_m15_size500_cov0.1_p5_s0/benchmark',22846.0638,,188.0201,,131.9539
751,5000,15,500,0.1,5,1,240.71,,1073.7784,,2514.9484,,31180.9078,,133.5671,,1314.4884
