,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy_given_clusters,error_given_clusters,accuracy_given_k_kmeans,error_given_k_kmeans,accuracy_kmeans,error_kmeans,accuracy_phertilizer,error_phertilizer,accuracy_given_k_kmeans_post,error_given_k_kmeans_post,accuracy_kmeans_post,error_kmeans_post,accuracy_pharming,error_pharming
611,5000,10,500,0.05,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.05_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.05_p15_s1/solution_0/B.csv',0.9427662957074722,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.05_p15_s1/solution_0/B.csv',0.9872813990461049,,0.11069157392686804,
612,5000,10,500,0.05,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.05_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.05_p15_s2/solution_0/B.csv',0.7014151883595774,,0.049930237193541956,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.05_p15_s2/solution_0/B.csv',0.7014151883595774,,0.0,
613,5000,10,500,0.05,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.05_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.05_p15_s3/solution_0/B.csv',0.9854721549636803,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.05_p15_s3/solution_0/B.csv',0.9959644874899112,,0.0,
614,5000,10,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.05_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.05_p15_s4/solution_0/B.csv',0.9061812362472494,,0.09631926385277055,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.05_p15_s4/solution_0/B.csv',0.9675935187037408,,0.0,
615,5000,10,500,0.1,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p5_s0/solution_0/B.csv',0.8308897368949588,,0.2739505924884515,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p5_s0/solution_0/B.csv',0.9785097409118297,,0.2998594095199839,
616,5000,10,500,0.1,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p5_s1/solution_0/B.csv',0.8160965794768612,,0.7758551307847082,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p5_s1/solution_0/B.csv',0.9993963782696177,,0.0,
617,5000,10,500,0.1,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p5_s2/solution_0/B.csv',0.8009748172217709,,0.20349309504467913,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p5_s2/solution_0/B.csv',1.0,,0.0,
618,5000,10,500,0.1,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p5_s3/solution_0/B.csv',0.8473451327433629,,0.6742759452936444,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p5_s3/solution_0/B.csv',0.9752614641995173,,0.2946500402252615,
619,5000,10,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p5_s4/solution_0/B.csv',0.8792123426715388,,0.8708891595615104,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p5_s4/solution_0/B.csv',1.0,,0.5393828664230613,
620,5000,10,500,0.1,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p10_s0/solution_0/B.csv',0.7040385774562989,,0.4463532248342375,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p10_s0/solution_0/B.csv',0.8732167972674302,,0.0,
621,5000,10,500,0.1,10,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p10_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p10_s1/solution_0/B.csv',0.6956,,0.0944,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p10_s1/solution_0/B.csv',0.6956,,0.1112,
622,5000,10,500,0.1,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p10_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p10_s2/solution_0/B.csv',0.8015873015873016,,0.15942460317460316,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p10_s2/solution_0/B.csv',0.8015873015873016,,0.22043650793650793,
623,5000,10,500,0.1,10,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p10_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p10_s3/solution_0/B.csv',0.96232741617357,,0.10542406311637081,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p10_s3/solution_0/B.csv',0.9970414201183432,,0.10256410256410256,
624,5000,10,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p10_s4/solution_0/B.csv',0.9005716619028175,,0.20681910984075133,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p10_s4/solution_0/B.csv',0.9983666802776644,,0.0,
625,5000,10,500,0.1,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p15_s0/solution_0/B.csv',0.9856602270464051,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p15_s0/solution_0/B.csv',0.9954192391953794,,0.10854411471818363,
626,5000,10,500,0.1,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p15_s1/solution_0/B.csv',0.9185214626391097,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p15_s1/solution_0/B.csv',0.9938394276629571,,0.09916534181240064,
627,5000,10,500,0.1,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p15_s2/solution_0/B.csv',0.4018337651983257,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p15_s2/solution_0/B.csv',0.4018337651983257,,0.0,
628,5000,10,500,0.1,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p15_s3/solution_0/B.csv',0.9774011299435028,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p15_s3/solution_0/B.csv',0.9995964487489911,,0.0,
629,5000,10,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size500_cov0.1_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p15_s4/solution_0/B.csv',0.860372074414883,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size500_cov0.1_p15_s4/solution_0/B.csv',0.9911982396479296,,0.0,
630,5000,10,1000,0.02,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p5_s0/solution_0/B.csv',0.6782721468475659,,0.29838387869114125,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p5_s0/solution_0/B.csv',0.8220271348762969,,0.0974660814046289,
631,5000,10,1000,0.02,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p5_s1/solution_0/B.csv',0.7548192771084338,,0.6654116465863453,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p5_s1/solution_0/B.csv',0.9295180722891566,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.02_p5_s1/cn_genotypes.csv'
632,5000,10,1000,0.02,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p5_s2/solution_0/B.csv',0.7618277395875455,,0.6623534169025476,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p5_s2/solution_0/B.csv',1.0,,0.0,
633,5000,10,1000,0.02,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p5_s3/solution_0/B.csv',0.7974098986045578,,0.4683766690091356,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p5_s3/solution_0/B.csv',0.9314325870896496,,0.39755044674229495,
634,5000,10,1000,0.02,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p5_s4/solution_0/B.csv',0.8535476046088538,,0.4324843339397615,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p5_s4/solution_0/B.csv',1.0,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.02_p5_s4/cn_genotypes.csv'
635,5000,10,1000,0.02,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p10_s0/solution_0/B.csv',0.8784231116461029,,0.38935700672083456,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p10_s0/solution_0/B.csv',0.8784231116461029,,0.11696258401043234,
636,5000,10,1000,0.02,10,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p10_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p10_s1/solution_0/B.csv',0.47714314294288285,,0.10138041412423728,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p10_s1/solution_0/B.csv',0.47714314294288285,,0.0005001500450135041,
637,5000,10,1000,0.02,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p10_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p10_s2/solution_0/B.csv',0.7713575335653904,,0.19835902536051717,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p10_s2/solution_0/B.csv',0.8397812033814023,,0.0851317752362009,
638,5000,10,1000,0.02,10,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p10_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p10_s3/solution_0/B.csv',0.6468257898385659,,0.0002971179558284639,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p10_s3/solution_0/B.csv',0.6531643062295731,,0.042289789046251365,
639,5000,10,1000,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p10_s4/solution_0/B.csv',0.9343480466768138,,0.19873160832064943,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p10_s4/solution_0/B.csv',0.9660071029934043,,0.041501775748351094,
640,5000,10,1000,0.02,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p15_s0/solution_0/B.csv',0.7454382291355071,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p15_s0/solution_0/B.csv',0.7454382291355071,,0.0,
641,5000,10,1000,0.02,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p15_s1/solution_0/B.csv',0.7170731707317073,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p15_s1/solution_0/B.csv',0.73887506222001,,0.0,
642,5000,10,1000,0.02,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p15_s2/solution_0/B.csv',0.569390402075227,,0.04993514915693904,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p15_s2/solution_0/B.csv',0.569390402075227,,0.0,
643,5000,10,1000,0.02,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p15_s3/solution_0/B.csv',0.6631112899979875,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p15_s3/solution_0/B.csv',0.6631112899979875,,0.0,
644,5000,10,1000,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.02_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p15_s4/solution_0/B.csv',0.8718,,0.00395,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.02_p15_s4/solution_0/B.csv',0.9083,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.02_p15_s4/cn_genotypes.csv'
645,5000,10,1000,0.05,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p5_s0/solution_0/B.csv',0.8360933758978452,,0.4487729449321628,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p5_s0/solution_0/B.csv',0.9617916999201915,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.05_p5_s0/cn_genotypes.csv'
646,5000,10,1000,0.05,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p5_s1/solution_0/B.csv',0.7873493975903615,,0.766867469879518,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p5_s1/solution_0/B.csv',0.9825301204819277,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.05_p5_s1/cn_genotypes.csv'
647,5000,10,1000,0.05,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p5_s2/solution_0/B.csv',0.9009300444803882,,0.8364334816012939,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p5_s2/solution_0/B.csv',1.0,,0.0,
648,5000,10,1000,0.05,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p5_s3/solution_0/B.csv',0.8518221062142355,,0.6213231603252686,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p5_s3/solution_0/B.csv',0.9711876317638791,,0.3985543620118462,
649,5000,10,1000,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p5_s4/solution_0/B.csv',0.8548615322417626,,0.8414695775217303,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p5_s4/solution_0/B.csv',1.0,,0.6648473822518698,
650,5000,10,1000,0.05,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p10_s0/solution_0/B.csv',0.9002909017955663,,0.45004513993379475,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p10_s0/solution_0/B.csv',0.9002909017955663,,0.017955662553917142,
651,5000,10,1000,0.05,10,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p10_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p10_s1/solution_0/B.csv',0.4030209062718816,,0.19550865259577874,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p10_s1/solution_0/B.csv',0.4030209062718816,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.05_p10_s1/cn_genotypes.csv'
652,5000,10,1000,0.05,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p10_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p10_s2/solution_0/B.csv',0.8900049726504227,,0.21238189955246145,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p10_s2/solution_0/B.csv',0.8900049726504227,,0.061064147190452514,
653,5000,10,1000,0.05,10,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p10_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p10_s3/solution_0/B.csv',0.9082895909676142,,4.951965930474398e-05,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p10_s3/solution_0/B.csv',0.9838565910666535,,0.016143408933346537,
654,5000,10,1000,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p10_s4/solution_0/B.csv',0.9530187721968544,,0.19842719431760528,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p10_s4/solution_0/B.csv',0.9959411466260781,,0.016945712836123793,
655,5000,10,1000,0.05,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p15_s0/solution_0/B.csv',0.9621098813441021,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p15_s0/solution_0/B.csv',0.9910260245288662,,0.0,
656,5000,10,1000,0.05,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p15_s1/solution_0/B.csv',0.6885017421602787,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p15_s1/solution_0/B.csv',0.6885017421602787,,0.0,
657,5000,10,1000,0.05,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p15_s2/solution_0/B.csv',0.40536765439489175,,9.977052778609199e-05,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p15_s2/solution_0/B.csv',0.40536765439489175,,0.0,
658,5000,10,1000,0.05,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p15_s3/solution_0/B.csv',0.9676997383779432,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p15_s3/solution_0/B.csv',0.993358824713222,,0.0,
659,5000,10,1000,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.05_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p15_s4/solution_0/B.csv',0.9041,,0.00135,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.05_p15_s4/solution_0/B.csv',0.9556,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.05_p15_s4/cn_genotypes.csv'
660,5000,10,1000,0.1,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.1_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.1_p5_s0/solution_0/B.csv',0.9858339984038308,,0.5253391859537111,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.1_p5_s0/solution_0/B.csv',0.9858339984038308,,0.0974660814046289,
661,5000,10,1000,0.1,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.1_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.1_p5_s1/solution_0/B.csv',0.7929718875502008,,0.7849397590361445,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.1_p5_s1/solution_0/B.csv',0.996285140562249,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n5000_m10_size1000_cov0.1_p5_s1/cn_genotypes.csv'
662,5000,10,1000,0.1,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n5000_m10_size1000_cov0.1_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.1_p5_s2/solution_0/B.csv',0.8809138697937727,,0.8760614638091387,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n5000_m10_size1000_cov0.1_p5_s2/solution_0/B.csv',1.0,,0.0,
