,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy,error
1022,10000,10,500,0.1,5,4,0.861868228098783,
1023,10000,10,500,0.1,5,4,0.9387655342969705,
1024,10000,10,500,0.1,5,4,0.9403345724600664,
1025,10000,10,500,0.1,10,4,1.0,
1026,10000,10,500,0.1,10,4,1.0,
1027,10000,10,500,0.1,10,4,1.0,
1028,10000,10,500,0.1,10,4,0.938599566619594,
1029,10000,10,500,0.1,10,4,1.0,
1030,10000,10,500,0.1,15,4,1.0,
1031,10000,10,500,0.1,15,4,1.0,
1032,10000,10,500,0.1,15,4,1.0,
1033,10000,10,500,0.1,15,4,0.9806972870542452,
1034,10000,10,500,0.1,15,4,0.9588761120897914,
1035,10000,10,1000,0.02,5,4,0.9803589899803122,
1036,10000,10,1000,0.02,5,4,1.0,
1037,10000,10,1000,0.02,5,4,0.9603359836578763,
1038,10000,10,1000,0.02,5,4,0.9798030711502599,
1039,10000,10,1000,0.02,5,4,0.9191078555796354,
1040,10000,10,1000,0.02,10,4,0.9795319749423634,
1041,10000,10,1000,0.02,10,4,1.0,
1042,10000,10,1000,0.02,10,4,0.9404295964438255,
1043,10000,10,1000,0.02,10,4,0.9588907278511051,
1044,10000,10,1000,0.02,10,4,1.0,
1045,10000,10,1000,0.02,15,4,0.9805763008086202,
1046,10000,10,1000,0.02,15,4,1.0,
1047,10000,10,1000,0.02,15,4,1.0,
1048,10000,10,1000,0.02,15,4,1.0,
1049,10000,10,1000,0.02,15,4,1.0,
1050,10000,10,1000,0.05,5,4,0.9803589899803122,
1051,10000,10,1000,0.05,5,4,0.9382626086676021,
1052,10000,10,1000,0.05,5,4,0.9188976489965465,
1053,10000,10,1000,0.05,5,4,1.0,
1054,10000,10,1000,0.05,5,4,0.9803394657311304,
1055,10000,10,1000,0.05,10,4,0.9812764136985956,
1056,10000,10,1000,0.05,10,4,0.9795967598922269,
1057,10000,10,1000,0.05,10,4,0.9206355299458152,
1058,10000,10,1000,0.05,10,4,0.9801332835583186,
1059,10000,10,1000,0.05,10,4,1.0,
1060,10000,10,1000,0.05,15,4,1.0,
1061,10000,10,1000,0.05,15,4,1.0,
1062,10000,10,1000,0.05,15,4,1.0,
1063,10000,10,1000,0.05,15,4,0.9804571397605788,
1064,10000,10,1000,0.05,15,4,0.97934784,
1065,10000,10,1000,0.1,5,4,0.9785496850654997,
1066,10000,10,1000,0.1,5,4,0.9799670973048822,
1067,10000,10,1000,0.1,5,4,0.8412474211986829,
1068,10000,10,1000,0.1,5,4,0.9585659042658699,
1069,10000,10,1000,0.1,5,4,1.0,
1070,10000,10,1000,0.1,10,4,1.0,
1071,10000,10,1000,0.1,10,4,1.0,
1072,10000,10,1000,0.1,10,4,0.90000022254527,
1073,10000,10,1000,0.1,10,4,0.9390240114094237,
1074,10000,10,1000,0.1,10,4,1.0,
1075,10000,10,1000,0.1,15,4,1.0,
1076,10000,10,1000,0.1,15,4,1.0,
1077,10000,10,1000,0.1,15,4,1.0,
1078,10000,10,1000,0.1,15,4,1.0,
1079,10000,10,1000,0.1,15,4,0.97981728,
1080,10000,15,100,0.02,5,4,0.8833021410983989,
1081,10000,15,100,0.02,5,4,0.8923432373351695,
1082,10000,15,100,0.02,5,4,0.7952311288088643,
1083,10000,15,100,0.02,5,4,0.8748756068010906,
1084,10000,15,100,0.02,5,4,0.9451106147760877,
1085,10000,15,100,0.02,10,4,0.9811058073912411,
1086,10000,15,100,0.02,10,4,0.9919736842105263,
1087,10000,15,100,0.02,10,4,0.9733617009852613,
1088,10000,15,100,0.02,10,4,1.0,
1089,10000,15,100,0.02,10,4,0.9450800955159042,
1090,10000,15,100,0.02,15,4,0.9898813704425126,
1091,10000,15,100,0.02,15,4,0.9575999334330322,
1092,10000,15,100,0.02,15,4,0.9804201131865828,
1093,10000,15,100,0.02,15,4,0.9913732401789441,
1094,10000,15,100,0.02,15,4,0.9571848646562862,
1095,10000,15,100,0.05,5,4,0.9332318084916837,
1096,10000,15,100,0.05,5,4,0.887860649878395,
1097,10000,15,100,0.05,5,4,0.8019425207756232,
1098,10000,15,100,0.05,5,4,0.8843024390083957,
1099,10000,15,100,0.05,5,4,0.9295411238126136,
1100,10000,15,100,0.05,10,4,0.9898513390667094,
1101,10000,15,100,0.05,10,4,1.0,
1102,10000,15,100,0.05,10,4,0.9733617009852613,
1103,10000,15,100,0.05,10,4,0.9662892622352082,
1104,10000,15,100,0.05,10,4,0.9811526653253597,
1105,10000,15,100,0.05,15,4,0.9904946207187239,
1106,10000,15,100,0.05,15,4,0.9706586992432554,
1107,10000,15,100,0.05,15,4,1.0,
1108,10000,15,100,0.05,15,4,0.9913732401789441,
1109,10000,15,100,0.05,15,4,0.9597608123099707,
1110,10000,15,100,0.1,5,4,0.9032613294567556,
1111,10000,15,100,0.1,5,4,0.9685223361995899,
1112,10000,15,100,0.1,5,4,0.8650467451523546,
1113,10000,15,100,0.1,5,4,0.8753854754648248,
1114,10000,15,100,0.1,5,4,0.903162382954754,
1115,10000,15,100,0.1,10,4,0.9898513390667094,
1116,10000,15,100,0.1,10,4,0.9824437326869806,
1117,10000,15,100,0.1,10,4,0.9733617009852613,
1118,10000,15,100,0.1,10,4,0.9911924762600438,
1119,10000,15,100,0.1,10,4,0.9434031717963534,
1120,10000,15,100,0.1,15,4,0.9898813704425126,
1121,10000,15,100,0.1,15,4,0.9410709552041592,
1122,10000,15,100,0.1,15,4,1.0,
1123,10000,15,100,0.1,15,4,1.0,
1124,10000,15,100,0.1,15,4,0.9662145866946742,
1125,10000,15,500,0.02,5,4,0.9269356151666365,
1126,10000,15,500,0.02,5,4,0.8770951717514397,
1127,10000,15,500,0.02,5,4,0.8141188062778849,
1128,10000,15,500,0.02,5,4,0.9821793536361394,
1129,10000,15,500,0.02,5,4,0.89613376,
1130,10000,15,500,0.02,10,4,1.0,
1131,10000,15,500,0.02,10,4,0.9915492434799759,
1132,10000,15,500,0.02,10,4,0.9820393018882512,
1133,10000,15,500,0.02,10,4,0.9652699268671329,
1134,10000,15,500,0.02,10,4,0.9631198397945574,
1135,10000,15,500,0.02,15,4,0.9722170069148858,
1136,10000,15,500,0.02,15,4,0.9514705329492532,
1137,10000,15,500,0.02,15,4,0.9910927606151148,
1138,10000,15,500,0.02,15,4,0.9824578173952159,
1139,10000,15,500,0.02,15,4,0.9755955505210056,
1140,10000,15,500,0.05,5,4,0.9209725732094862,
1141,10000,15,500,0.05,5,4,0.9041356593695037,
1142,10000,15,500,0.05,5,4,0.7405128119954052,
1143,10000,15,500,0.05,5,4,0.9276380855787945,
1144,10000,15,500,0.05,5,4,0.8963000533333333,
1145,10000,15,500,0.05,10,4,0.9817600904267495,
1146,10000,15,500,0.05,10,4,1.0,
1147,10000,15,500,0.05,10,4,0.9906276481472599,
1148,10000,15,500,0.05,10,4,0.9911471354662583,
1149,10000,15,500,0.05,10,4,0.9734448911818512,
1150,10000,15,500,0.05,15,4,0.9722170069148858,
1151,10000,15,500,0.05,15,4,0.9615025062257492,
1152,10000,15,500,0.05,15,4,1.0,
1153,10000,15,500,0.05,15,4,0.9905158210164843,
1154,10000,15,500,0.05,15,4,0.9566479043685666,
1155,10000,15,500,0.1,5,4,0.8760843027030767,
1156,10000,15,500,0.1,5,4,0.9224751869491166,
1157,10000,15,500,0.1,5,4,0.6946143902521628,
1158,10000,15,500,0.1,5,4,0.884157677969354,
1159,10000,15,500,0.1,5,4,0.9724438044444444,
1160,10000,15,500,0.1,10,4,0.9816949588494145,
1161,10000,15,500,0.1,10,4,1.0,
1162,10000,15,500,0.1,10,4,0.9820393018882512,
1163,10000,15,500,0.1,10,4,0.9914237874829377,
1164,10000,15,500,0.1,10,4,0.964269100848027,
1165,10000,15,500,0.1,15,4,0.9722170069148858,
1166,10000,15,500,0.1,15,4,0.9816838840240838,
1167,10000,15,500,0.1,15,4,1.0,
1168,10000,15,500,0.1,15,4,0.9729736384117001,
1169,10000,15,500,0.1,15,4,0.9757363381153741,
1170,10000,15,1000,0.02,5,4,0.929740150869405,
1171,10000,15,1000,0.02,5,4,0.8772956233588242,
1172,10000,15,1000,0.02,5,4,0.8416466051689498,
1173,10000,15,1000,0.02,5,4,0.9207673674671317,
1174,10000,15,1000,0.02,5,4,0.8620437244444444,
1175,10000,15,1000,0.02,10,4,1.0,
1176,10000,15,1000,0.02,10,4,0.9735081979482522,
1177,10000,15,1000,0.02,10,4,0.9650375762289347,
1178,10000,15,1000,0.02,10,4,0.973366216727851,
1179,10000,15,1000,0.02,10,4,0.9627620997796678,
1180,10000,15,1000,0.02,15,4,0.9833668141902706,
1181,10000,15,1000,0.02,15,4,0.981169839263543,
1182,10000,15,1000,0.02,15,4,0.9911659593101048,
1183,10000,15,1000,0.02,15,4,0.982399195673496,
1184,10000,15,1000,0.02,15,4,0.9571033892245089,
1185,10000,15,1000,0.05,5,4,0.9387442003459334,
1186,10000,15,1000,0.05,5,4,0.9044799110089727,
1187,10000,15,1000,0.05,5,4,0.8218604126008229,
1188,10000,15,1000,0.05,5,4,0.8751194187994084,
1189,10000,15,1000,0.05,5,4,0.9720360533333333,
1190,10000,15,1000,0.05,10,4,0.9818296711636472,
1191,10000,15,1000,0.05,10,4,1.0,
1192,10000,15,1000,0.05,10,4,0.9907682340393291,
1193,10000,15,1000,0.05,10,4,0.9913196659160977,
1194,10000,15,1000,0.05,10,4,0.9643306505164989,
1195,10000,15,1000,0.05,15,4,0.9918937548243124,
1196,10000,15,1000,0.05,15,4,0.9640928401248308,
1197,10000,15,1000,0.05,15,4,1.0,
1198,10000,15,1000,0.05,15,4,0.9911721667727015,
1199,10000,15,1000,0.05,15,4,0.9637226671300538,
1200,10000,15,1000,0.1,5,4,0.9633095845569488,
1201,10000,15,1000,0.1,5,4,0.9401892671291102,
1202,10000,15,1000,0.1,5,4,0.8843585485134723,
1203,10000,15,1000,0.1,5,4,0.9276754089634843,
1204,10000,15,1000,0.1,5,4,0.9360320177777778,
1205,10000,15,1000,0.1,10,4,0.9906935313596823,
1206,10000,15,1000,0.1,10,4,0.9913150431830877,
1207,10000,15,1000,0.1,10,4,0.991042672855118,
1208,10000,15,1000,0.1,10,4,0.9911190149774748,
1209,10000,15,1000,0.1,10,4,0.9460209602888148,
1210,10000,15,1000,0.1,15,4,0.9750278747838554,
1211,10000,15,1000,0.1,15,4,0.9899841567767699,
1212,10000,15,1000,0.1,15,4,1.0,
1213,10000,15,1000,0.1,15,4,0.982399195673496,
1214,10000,15,1000,0.1,15,4,0.9728427340388915,
